,sku,name,desc,promo_price,in_stock,type,max_price,price
1036,QNA0077,QNAP TS-431 + NAS Mac and PC,Four-bay NAS Server for Mac and PC.,2.599.891,0,12175397,259.99,259.99
1037,WIT0020,Withings Home HD camera,HD surveillance camera viewing angle of 135 degrees sensor accelerometer air quality and night vision,1.899.906,0,9094,189.99,189.99
1038,SEA0072,"Seagate Backup Plus Slim External Hard Drive 2TB 2.5 ""USB 3.0 Black",lightweight external hard drive and 25-inch ultra-thin 2TB USB 3.0 for Mac and PC.,997.935,0,11935397,109.99,109.99
1039,ADN0028,Adonit Jot Stylus Mini 2.0 Plata,Mini Pointer for iPhone and iPad.,199.904,0,1229,19.99,19.99
1040,SEA0068,"Seagate Backup Plus Slim 1TB External Hard Drive 2.5 ""USB 3.0 Black",lightweight external hard drive and ultrathin 25-inch 1TB USB 3.0 for Mac and PC.,69.794,0,11935397,74.8,74.8
1041,SEA0074,"Seagate Backup Plus Slim External Hard Drive 2TB 2.5 ""USB 3.0 Blue",lightweight external hard drive and 25-inch ultra-thin 2TB USB 3.0 for Mac and PC.,1.007.942,0,11935397,92.99,92.99
1042,LMP0016,"LMP DataPort External Enclosure 2.5 ""USB 3.0",external enclosure USB 2.5 inch disks 3.0.,269.903,1,12995397,26.99,26.99
1043,GRT0363,Adidas armband Griffin iPhone 7 Plus / 6s Plus / 6 Plus Black / Blue,Bracelet sport and activity screensaver for iPhone 7 Plus / 6s Plus / 6 Plus.,298.991,0,5405,29.9,29.9
1044,BEL0181,Belkin Thunderbolt Express HD Hub 2,Dock Thunderbolt 2 (10Gbps) 4K resolution video and cable included for Mac and PC,2.099.895,1,12995397,239.99,239.99
1045,APP0958,"Apple MacBook Pro Retina 13 ""i5 27 Ghz | 8GB RAM | 128GB Flash",New MacBook Pro 13-inch Retina screen i5 128GB RAM 8GB Flash 27GHz (MF839Y / A).,1305.59,0,1282,1407.99,1407.99
1046,APP0963,"Apple MacBook Pro Retina 13 ""i7 3GHz | RAM 16GB | 128GB Flash",New MacBook Pro 13-inch Retina Display i7 3GHz 16GB RAM 128GB Flash (MF839Y / A).,19.535.849,0,1282,1991.99,1991.99
1047,APP1939,"Apple MacBook Pro Retina 13 ""Core i5 27 Ghz | 8GB RAM | 256GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 27 Ghz i5 | 8GB RAM | 256GB Flash (MF839Y / A),16.115.845,0,1282,1641.99,1641.99
1048,APP1940,"Apple MacBook Pro Retina 13 ""i5 27 Ghz | RAM 16GB | 256GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 27 Ghz i5 | 16GB RAM | 256GB Flash (MF839Y / A),18.335.844,0,1282,1869.99,1869.99
1049,APP1941,"Apple MacBook Pro Retina 13 ""Core i5 29Ghz | RAM 16GB | 256GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 29 Ghz i5 | 16GB RAM | 256GB Flash (MF839Y / A),19.535.849,0,1282,1946.99,1946.99
1050,APP1942,"Apple MacBook Pro Retina 13 ""Core i7 3GHz | RAM 16GB | 256GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina Display i7 3GHz | 16GB RAM | 256GB Flash (MF839Y / A),2.181.584,0,1282,2174.99,2174.99
1051,APP1943,"Apple MacBook Pro Retina 13 ""Core i5 29Ghz | 8GB RAM | 256GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 29 Ghz i5 | 8GB RAM | 256GB Flash (MF839Y / A),17.255.846,0,1282,1718.99,1718.99
1052,APP1944,"Apple MacBook Pro Retina 13 ""Core i7 3GHz | 8GB RAM | 256GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina Display i7 3GHz | 8GB RAM | 256GB Flash (MF839Y / A),19.535.849,0,1282,1991.99,1991.99
1053,APP1945,"Apple MacBook Pro Retina 13 ""Core i5 27 Ghz | 8GB RAM | 512GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 27 Ghz i5 | 8GB RAM | 512GB Flash (MF839Y / A),18.395.848,0,1282,1874.99,1874.99
1054,APP1946,"Apple MacBook Pro Retina 13 ""Core i5 27 Ghz | RAM 16GB | 512GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 27 Ghz i5 | 16GB RAM | 512GB Flash (MF839Y / A),20.055.944,0,1282,2107.99,2107.99
1055,APP1947,"Apple MacBook Pro Retina 13 ""Core i5 29Ghz | RAM 16GB | 512GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 29 Ghz i5 | 16GB RAM | 512GB Flash (MF839Y / A),2.181.584,0,1282,2223.99,2223.99
1056,APP1948,"Apple MacBook Pro Retina 13 ""Core i7 3GHz | RAM 16GB | 512GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina Display i7 3GHz | 16GB RAM | 512GB Flash (MF839Y / A),24.095.843,0,1282,2457.99,2457.99
1057,APP1949,"Apple MacBook Pro Retina 13 ""Core i5 29Ghz | 8GB RAM | 512GB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 29 Ghz i5 | 8GB RAM | 512GB Flash (MF839Y / A),19.535.849,0,1282,1946.99,1946.99
1058,APP1951,"Apple MacBook Pro Retina 13 ""Core i5 27 Ghz | 8GB RAM | 1TB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 27 Ghz i5 | 8GB RAM | 1TB Flash (MF839Y / A),22.955.842,0,1282,2341.99,2341.99
1059,APP1952,"Apple MacBook Pro Retina 13 ""Core i5 27 Ghz | 16GB RAM | 1TB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 27 Ghz i5 | 16GB RAM | 1TB Flash (MF839Y / A),25.235.845,0,1282,2516.99,2516.99
1060,APP1953,"Apple MacBook Pro Retina 13 ""Core i5 29Ghz | 16GB RAM | 1TB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 29 Ghz i5 | 16GB RAM | 1TB Flash (MF839Y / A),26.375.846,0,1282,2690.99,2690.99
1061,APP1954,"Apple MacBook Pro Retina 13 ""Core i7 3GHz | 16GB RAM | 1TB Flash (MF839Y / A)",MacBook Pro 13-inch Retina Display i7 3GHz | 16GB RAM | 1TB Flash (MF839Y / A),28.055.943,0,1282,2924.99,2924.99
1062,APP1955,"Apple MacBook Pro Retina 13 ""Core i5 29Ghz | 8GB RAM | 1TB Flash (MF839Y / A)",MacBook Pro 13-inch Retina display 29 Ghz i5 | 8GB RAM | 1TB Flash (MF839Y / A),24.185.843,0,1282,2368.99,2368.99
1063,APP0959,"Apple MacBook Pro Retina 13 ""i5 27 Ghz | RAM 16GB | 128GB Flash",New MacBook Pro 13-inch Retina display 16GB RAM 128GB 27GHz i5 Flash (MF839Y / A).,16.115.845,0,1282,1641.99,1641.99
1064,APP0960,"Apple MacBook Pro Retina 13 ""i5 29 Ghz | 8GB RAM | 128GB Flash",New MacBook Pro 13-inch Retina screen i5 128GB RAM 8GB Flash 29Ghz (MF839Y / A).,14.975.843,0,1282,1524.99,1524.99
1065,APP0961,"Apple MacBook Pro Retina 13 ""i5 29 Ghz | RAM 16GB | 128GB Flash",New MacBook Pro 13-inch Retina display 16GB RAM 128GB 29Ghz i5 Flash (MF839Y / A).,17.255.846,0,1282,1718.99,1718.99
1066,APP0962,"Apple MacBook Pro Retina 13 ""i7 3GHz | 8GB RAM | 128GB Flash",New MacBook Pro Retina 13-inch screen 8GB RAM 128GB i7 3GHz Flash (MF839Y / A).,17.255.846,0,1282,1718.99,1718.99
1067,GRT0364,Adidas armband Griffin iPhone 7 Plus / 6s Plus / 6 Plus Black / Red,Bracelet sport and activity screensaver for iPhone 7 Plus / 6s Plus / 6 Plus.,219.905,0,5405,26.99,26.99
1068,LAC0163,LaCie Porsche Design External Hard Drive 5TB Mac and PC,External Hard Drive 5TB 35-inch USB 3.0 for Mac and PC.,1.727.941,0,11935397,172.99,172.99
1069,IHE0007,iHealth Bluetooth Scale White,iPhone iPod Touch iPad scales with application from the App Store.,469.904,0,11905404,46.99,46.99
1070,NTE0085,NewerTech NuGuard KX iPhone Case 6 / 6s Black,iPhone ultra resistant casing 6 and 6s,22.99,0,11865403,27.99,27.99
1071,NTE0086,NewerTech NuGuard KX iPhone 6 Case Electric Blue,Ultra Rugged Case for iPhone 6.,279.897,1,11865403,27.99,27.99
1072,NTE0087,NewerTech NuGuard KX iPhone Case 6 / 6s Light Blue,ultra tough for iPhone 6 and 6s. housing,279.897,0,11865403,27.99,27.99
1073,NTE0088,NewerTech NuGuard KX iPhone 6 Case Red,Ultra Rugged Case for iPhone 6.,22.99,0,11865403,22.99,22.99
1074,NTE0089,NewerTech NuGuard KX iPhone 6 Plus Case Black,Ultra Rugged Case for iPhone 6 Plus.,339.901,0,11865403,33.99,33.99
1075,NTE0090,NewerTech NuGuard KX iPhone 6 Plus Case Light Blue,Ultra Rugged Case for iPhone 6 Plus.,249.901,0,11865403,25.9,25.9
1076,NTE0091,NewerTech NuGuard KX iPhone 6 Plus Case Dark Blue,Ultra Rugged Case for iPhone 6 Plus.,224.915,0,11865403,25.9,25.9
1077,NTE0092,NewerTech NuGuard KX iPhone 6 Plus Case Red,Ultra Rugged Case for iPhone 6 Plus.,339.901,0,11865403,33.99,33.99
1078,TIG0024,Tigra iPhone Bike Stand + Case 8/7 / 6s / 6,Waterproof Case for iPhone 6 bicycle stand.,349.896,0,11865403,34.99,34.99
1079,TIG0025,Tigra Support + Bike Case iPhone 6 Plus,Bike Waterproof Case for iPhone 6 Plus support.,349.896,1,11865403,34.99,34.99
1080,OWC0153,OWC In-line Digital Temperature Sensor Kit iMac 2009 & 2010,Kit temperature for HDD iMac 21 inches and 27 inches sensor 2009-2010.,499.899,1,12755395,49.99,49.99
1081,ADN0029,Adonit Jot Stylus Black Mini 2.0,Mini Pointer for iPhone and iPad.,199.904,0,1229,19.99,19.99
1082,ELG0023,Elgato Game Capture HD,Mac USB analog video recorder hardware.,1.499.904,1,11905404,159.99,159.99
1083,TRA0017,"Transcend JetDrive expansion SSD 500 240GB Macbook Air 13 ""2010 to 2011 Kit",SSD 240GB expansion for MacBook Air 11-inch and 13-inch Late 2010 to Mid 2011 Kit tools,1.817.783,0,12215397,222.58,222.58
1084,TRA0011,"Transcend JetDrive Lite 330 64GB Macbook Pro Retina 13 """,MLC memory card 64GB for Macbooks Retina 13 inches.,452.806,0,57445397,45.28,45.28062
1085,TRA0010,"Transcend JetDrive Lite 130 128GB Macbook Air 13 """,MLC memory card 128 GB macbook 13 inches.,842.801,1,57445397,84.28,84.28
1086,TRA0012,"Transcend JetDrive Lite 330 128GB Macbook Pro Retina 13 """,MLC memory card 128GB Macbook Pro Retina 13 inches.,842.801,1,57445397,84.28,84.28
1087,TRA0018,"Transcend JetDrive expansion SSD 500 480GB MacBook Air 13 ""2010 to 2011 Kit",expansion of 480GB SSD for MacBook Air 13-inch Late 2010 to Mid 2011 Kit tools,3.489.943,0,12215397,389.58,389.58
1088,TRA0019,"Transcend JetDrive expansion SSD 500 960GB Macbook Air 13 ""2010 to 2011 Kit",expansion of 960GB SSD for MacBook Air 13-inch Late 2010 to mid 2011 with Tool Kit,7.195.834,0,12215397,539.99,539.99
1089,BTC0016,Boostcase Hybrid Case & 2700mAh External Battery Black iPhone 6 Plus,Protective housing with built 2700mAh battery for iPhone 6 Plus.,399.905,0,"5,49E+11",39.99,39.99
1090,TRA0016,"Transcend JetDrive Lite 360 ​​128GB Macbook Pro Retina 15 ""Finals 2013",MLC memory card 128GB Macbook Pro Retina 15 inches.,842.801,1,57445397,84.28,84.28
1091,MOX0013,Moxie 026mm Tempered glass iPhone 4 / 4S,Screen Saver tempered glass for iPhone 4 / 4S.,4.99,0,13555403,7.99,7.99
1092,TRA0033,Transcend StoreJet 100 2TB External Hard Drive USB 3.0,2TB external hard drive ultrafast and ultra resistant for Mac and PC.,1.242.041,0,11935397,142.79,142.79
1093,TRA0020,"Transcend JetDrive expansion kit SSD 520 240GB MacBook Air 11 ""and 13"" 2012",SSD 240GB expansion for MacBook Air 11-inch and 13-inch Mid 2012 Kit tools,2.265.834,0,12215397,226.58,226.58
1094,TRA0021,"Transcend JetDrive expansion kit SSD 520 480GB Macbook Air 11 ""and 13"" 2012",480GB SSD expansion kit Macbook 11 inches and 13 inches Mid 2012,360.995,0,12215397,389.58,389.58
1095,TRA0022,"Transcend JetDrive expansion kit SSD 520 960GB Macbook Air 11 ""and 13"" 2012",960GB SSD expansion macbook 11 inches and 13 inches Mid 2012 with tools kit,6.489.944,0,12215397,741.58,741.58
1096,TRA0023,"Transcend JetDrive expansion SSD 720 240GB MacBook Pro Retina 13 ""from 2012 to 2013 Kit",240GB SSD expansion for Macbook Pro Retina Late 2012 Early 2013 Kit tools,1.989.942,0,12215397,231.58,231.58
1097,TRA0024,"Transcend JetDrive expansion SSD 720 480GB MacBook Pro Retina 13 ""from 2012 to 2013 Kit",480GB SSD expansion for Macbook Pro Retina 13-inch Late 2012 to Early 2013 Kit tools,3.779.943,0,12215397,382.99,382.99
1098,TRA0025,"Transcend JetDrive expansion SSD 720 960GB MacBook Pro Retina 13 ""from 2012 to 2013 Kit",960GB SSD expansion for Macbook Pro Retina 13-inch Late 2012 to Early 2013 Kit tools,7.285.834,0,12215397,559.99,559.99
1099,TRA0026,"Transcend JetDrive expansion SSD 725 240GB Retina Macbook Pro 15 ""from 2012 to 2013 Kit",240GB SSD expansion for Macbook Pro Retina 15-inch Early 2013 Mid 2012 Kit tools,2.089.948,0,12215397,231.58,231.58
1100,TRA0027,"Transcend JetDrive expansion SSD 725 480GB Macbook Pro Retina 13 ""from 2012 to 2013 Kit",Hard Disk 480GB SSD for Macbook Pro Retina 13-inch Late 2012 and Early 2013 with tools,362.994,0,12215397,416.58,416.58
1101,TRA0028,"Transcend JetDrive expansion SSD 725 960GB Macbook Pro Retina 15 ""from 2012 to 2013 Kit",Hard Disk 960GB SSD Macbook Pro Retina 15-inch Early 2013 Mid 2012 tools,6.599.945,0,12215397,788.58,788.58
1102,TRA0029,Transcend StoreJet External Hard Drive 2TB 300 Thunderbolt / USB 3.0,2TB external hard drive with Thunderbolt and USB 3.0 for Mac and PC.,2.298.879,1,11935397,216.99,216.99
1103,TRA0030,Transcend StoreJet External Hard Drive SSD 500 256GB Thunderbolt / USB 3.0,External Hard Drive 256GB SSD with Thunderbolt and USB 3.0 for Mac and PC.,2.312.044,1,11935397,253.38,253.38
1104,TRA0031,Transcend StoreJet External Hard Drive SSD 500 512GB Thunderbolt / USB 3.0,External Hard Drive 512GB SSD with Thunderbolt and USB 3.0 for Mac and PC.,3.602.049,0,11935397,427.79,427.79
1105,TRA0032,Transcend StoreJet SSD 500 External Hard Drive 1TB Thunderbolt / USB 3.0,External Hard Drive 1TB SSD with Thunderbolt and USB 3.0 for Mac and PC.,7.417.905,0,11935397,741.79,741.79
1106,MAC0102,Macally Hub 3 USB 3.0 ports + Ethernet Plata,Hub 3 USB 3.0 ports with Gigabit Ethernet adapter for Mac and PC.,299.899,1,12995397,36.99,36.99
1107,TRA0039,"Transcend JetDrive Lite 130 64GB Macbook Air 13 """,MLC memory card 64GB for Macbook 13 inches.,452.806,1,57445397,45.28,45.28062
1108,OWC0106,OWC 60GB PATA ZIF SSD Drive MacBook Air 2008,60GB SSD for MacBook Air 2008.,1.565.837,0,12215397,135.99,135.99
1109,LEE0010,Leef iBridge PenDrive 128GB USB 2.0 Black Lightning,PenDrive 128GB USB 2.0 and Lightning for iPhone and iPad.,1.602.802,0,42945397,183.99,183.99
1110,LOG0161,Logitech AnyAngle case with support iPad Air 2 Green,Cover with multiposition support for iPad Air 2,499.899,0,12635403,49.99,49.99
1111,LOG0160,Logitech AnyAngle iPad Mini Case with Stand Gray,Cover with multiposition support for iPad Mini iPad Mini 3 iPad Mini 2.,468.996,0,12635403,46.9,46.9
1112,MOX0014,Tempered glass 026mm Moxie SE / 5s / 5c / 5,Screensaver tempered glass for SE / 5s / 5c / 5,50.917,0,13555403,10.99,10.99
1113,MOX0015,Moxie 2.5D Tempered glass iPhone 6 / 6S,Screen Saver tempered glass for iPhone 6 / 6S.,39.894,0,13555403,7.99,7.99
1114,MOX0016,Moxie 2.5D Tempered glass iPhone 6s Plus / 6 Plus,Screen Saver tempered glass for iPhone 6s Plus / 6 Plus.,89.903,0,13555403,8.99,8.99
1115,LAC0092,LaCie d2 Quadra 3TB External Hard Drive USB 3.0 eSATA FW800,capacity 3TB External Hard Drive eSATA connection Firewire 800 and USB 3.0 for Mac and PC,181.794,0,11935397,218.99,218.99
1116,WIT0021,Withings Activité Bluetooth Watch Black,Smartwatch compatible with iPhone iPad and iPod Touch.,2.999.905,0,11905404,379.99,379.99
1117,LIF0054,Lifeproof Fre Case Waterproof iPad Mini / Retina Black,Water resistant protective cover for iPad Mini / Retina.,699.864,0,12635403,69.99,69.99
1118,SNN0046,Sonnet SuperSpeed ​​USB 3.0 ExpressCard / 34,SuperSpeed ​​USB 3.0 PCI adapter ExpressCard / 34 for Mac.,74.899,0,1276,74.9,74.9
1119,STA0020,Startech Ethernet cable 15 meters Gray Unit Class 6,Ethernet cable 15 meters Unit Class 6 Mac and PC.,149.895,1,1325,14.99,14.99
1120,BOS0010,Bose SoundLink Bluetooth Speaker Black III,Bluetooth wireless speaker for iPhone iPad and iPod Touch.,2.949.895,0,5398,294.99,294.99
1121,WAC0165,Wacom Cintiq 13HD Pen & Touch Display,pressure sensitive pointer and fingers for Mac and PC professional graphics tablet.,6.989.989,0,1405,699,699
1122,STA0011,Startech USB Cable black 18m extension,18 meters extension USB cable.,3.993,0,1325,3.99,3.99
1123,XTO0011,Xtorm Power Case 4000mAh Battery Case Black iPhone 6 Plus,Case 4000 mAh battery for iPhone 6 Plus.,56.991,0,"5,49E+11",56.99,56.99
1124,KEN0212,Kensington Power Bank External Battery 5200mAh Silver,5200mAh external battery small and light (152g) for iPhone iPad and iPod.,269.891,0,1515,29.99,29.99
1125,LEA0007,Leap Motion Sensor controller gestures,Sensor motion controller for Mac.,849.904,0,15435404,84.99,84.99
1126,PLA0008-A,Open - Plantronics BackBeat GO 2 Bluetooth Headset Black,Bluetooth wireless headsets for iPhone iPad and Mac,445.789,0,1298,44.58,44.58
1127,ADN0016-A,Open - Adonit Jot Touch with PixelPoint pointer iPad White,Special precision pointer to draw fine tip,380.832,0,1298,38.08,38.08
1128,APP0477-A,Open - Apple Lightning to VGA Adapter,Lightning connector adapter to VGA,480.434,0,1298,48.04,48.04
1129,DLK0002-A,Open - D-Link DCS-932L Wireless IP Camera Cloud,Wireless network camera day and night home with my DLink.,468.517,0,1298,46.85,46.85
1130,XOO0007,Xoopar Bluetooth Speaker Black Boy,Bluetooth Speaker for iPhone iPad form guy and iPod.,349.896,0,5398,34.99,34.99
1131,WDT0237,WD Elements 2TB USB 3.0 Hard Disk,2TB Portable External Hard Drive for Mac and PC.,949.947,1,11935397,97.99,97.99
1132,WDT0238,Western Digital Elements Desktop USB 3.0 Hard Disk 3TB,"external hard drive with 3TB sleek, lightweight Mac and PC.",1.089.944,0,11935397,117.99,117.99
1133,IFX0008,iFixit Magnetic Mat Magnetic Project Mat,magnetic mat with pen to write notes.,259.896,1,12645406,27.99,27.99
1134,IFX0014,iFixit iPad iOpener Tool Repair Tools,Repair Tool Kit for iPad.,199.892,1,12645406,19.99,19.99
1135,IFX0011,Macro iFixit 97 Bit Kit repair steel parts,97 Kit of tools for repair iPhone iPad Mac and PC.,299.899,1,12645406,35.99,35.99
1136,IFX0012,iFixit Essential Toolkit Electronics Starter Kit,Set basic tools for iPhone iPad Mac and PC.,269.903,0,12645406,29.99,29.99
1137,IFX0013,iFixit 26 Bit Driver Kit portable repair 26 parts,Set 26 basic tools for iPhone iPad Mac and PC.,129.906,0,12645406,12.99,12.99
1138,IFX0016,iFixit Heavy Duty Suction Cups Pack 2 suction cups for iMac,Pack of 2 suction to remove the glass LCD screens for Mac.,199.408,1,14305406,20.99,20.99
1139,IFX0017,iFixit SIM Card Eject Tool for iPhone and iPad,Tool for easy removal of the SIM card for iPhone and iPad.,19.905,1,12645406,2.99,2.99
1140,IFX0019,Full iFixit repair Repair Kit iPhone,Repair Kit tools for iPhone.,199.892,0,12645406,19.99,19.99
1141,IFX0020,iFixit P5 Pentalobe Screwdriver,Pentalobe screwdriver P5 for MacBook Air and MacBook Pro Retina.,109.892,0,14305406,10.99,10.99
1142,IFX0023,Battery Kit complete iFixit iPhone 4 battery change,Battery replacement kit with tools for iPhone 4.,18.991,0,12645406,19.99,19.99
1143,IFX0025,iFixit Display Kit complete change screen iPhone 4S Black,Screen Replacement Kit tools for iPhone 4S.,299.899,1,12645406,49.99,49.99
1144,IFX0009,iFixit Pro Tech Kit Screwdriver Set 15 screwdrivers,Set 15 screwdrivers with different tips for iPhone iPad Mac and PC.,522.454,0,12645406,54.99,54.99
1145,IFX0021,Battery Kit complete change iFixit iPhone 4S Battery,Battery replacement kit with tools for iPhone 4S.,199.904,1,12645406,19.99,19.99
1146,IFX0022,Battery Kit complete iFixit iPhone 5 battery change,Battery replacement kit with tools for iPhone 5.,299.899,1,12645406,30.99,30.99
1147,MOS0157,Moshi iVisorGlass Protector iPhone 6 Plus Black,Screen saver superfine glass iPhone 6 Plus.,299.899,0,13555403,29.99,29.99
1148,HGS0010,"HGST Travelstar 5K1000 1TB 25 ""SATA 5400rpm",1TB internal hard drive SATA III for Mac and PC.,605.835,0,12655397,66.59,66.59
1149,MOS0158,Moshi iVisorGlass Protector iPhone 6 Plus White,Screen saver superfine glass iPhone 6 Plus.,339.889,0,13555403,33.99,33.99
1150,MOS0160,Moshi iVisorGlass Protector iPhone 6 / 6S White,Screen saver superfine glass for iPhone 6 / 6S.,259.896,0,13555403,26.9,26.9
1151,PIE0032,Piece Black Full screen iPhone 4S,Full Screen Replacement for iPhone 4S.,664.871,0,21485407,69.99,69.99
1152,PIE0041,Part load module / Audio Jack iPhone 6 White,Replacement module loading and Jack for iPhone 6.,169.896,0,21485407,16.99,16.99
1153,PIE0055,Piece Home Flex iPhone 5,Replacement Home Button for iPhone 5.,37.909,0,21485407,3.99,3.99
1154,PIE0066,Piece Glass and Digitizer White iPad 3 / iPad Retina White,Glass Replacement and white digitizer for iPad 3 / iPad Retina White.,479.898,0,21535407,47.99,47.99
1155,MOP0069,Charging Dock Mophie iPhone 5 / 5C / 5S / 6,Lightning dock connector to USB for iPhone 5 / 5S / 5C / 6.,589.899,0,1515,58.99,58.99
1156,SAM0080,"S27D850T Samsung Monitor 27 """,27-inch LED monitor height adjustment.,5.198.995,0,1296,519.9,519.9
1157,IFX0015,iFixit disassembly tool iSclack iPhone 5 5S 5C 6 and 6 Plus,Tweezers with suction to remove iPhone 5 / 5S / 5C / 6/6 Plus.,299.899,1,12645406,29.99,29.99
1158,TWS0088,TwelveSouth ParcSlope Low-profile bracket MacBook Pro and iPad,Low-profile bracket for MacBook Pro and iPad.,499.899,1,8696,56.99,56.99
1159,TWS0089,Twelve South BookArc Mac Pro,horizontal support for Mac Pro.,649.891,0,8696,64.99,64.99
1160,REP0243,Microphone Repair iPhone 6,Repair service including parts and labor for iPhone 6,699.017,0,"1,44E+11",69.9,69.9
1161,DEV0020,Devolo dLAN 500 Wi-Fi Adapter Kit PLC,Powerline adapters Kit 3 for better reception of Wi-Fi.,1.499.916,0,1334,149.99,149.99
1162,DEV0011,Devolo Wifi Repeater 24 GHz,Amplifier Wi-Fi N 24 GHz Devolo.,329.846,1,1334,39.99,39.99
1163,DEV0014,Devolo dLAN 1200+ WiFi ac PLC,Powerline adapter with integrated socket.,1.169.901,1,1334,119.99,119.99
1164,DEV0015,Devolo dLAN 1200+ WiFi ac PLC Starter Kit,2 Powerline adapters with integrated power outlets.,1.899.942,0,1334,189.99,189.99
